
 Format                 IAGA-2002                                    |
 Source of Data         WDC for Geomagnetism, Kyoto                  |
 Station Name           Equatorial Dst index                         |
 IAGA CODE              DST                                          |
 Geodetic Latitude                                                   |
 Geodetic Longitude                                                  |
 Elevation                                                           |
 Reported               H                                            |
 Sensor Orientation                                                  |
 Digital Sampling                                                    |
 Data Interval Type     1-hour                                       |
 Data Type              Final                                        |
 # Converted to IAGA2002 format                                      |
 #   by WDC for Geomagnetism, Kyoto. 2019-06-12                      |
 # The values in the raw of 00:00:00:00.000 are those converted      |
 #  from those in the column of 21-24 which are usually              |
 #  the mean values between 00:00UT and 01:00UT, etc..               |
DATE       TIME         DOY     DST                                  |
2013-08-23 22:00:00.000 235       -23.00
2013-08-23 23:00:00.000 235       -25.00
2013-08-24 00:00:00.000 236       -23.00
2013-08-24 01:00:00.000 236       -19.00
2013-08-24 02:00:00.000 236       -18.00
2013-08-24 03:00:00.000 236       -15.00
2013-08-24 04:00:00.000 236       -10.00
2013-08-24 05:00:00.000 236        -6.00
2013-08-24 06:00:00.000 236        -6.00
2013-08-24 07:00:00.000 236        -7.00
2013-08-24 08:00:00.000 236       -11.00
2013-08-24 09:00:00.000 236       -15.00
2013-08-24 10:00:00.000 236       -16.00
2013-08-24 11:00:00.000 236       -17.00
2013-08-24 12:00:00.000 236       -18.00
2013-08-24 13:00:00.000 236       -18.00
2013-08-24 14:00:00.000 236       -23.00
2013-08-24 15:00:00.000 236       -23.00
2013-08-24 16:00:00.000 236       -17.00
2013-08-24 17:00:00.000 236       -16.00
2013-08-24 18:00:00.000 236       -15.00
2013-08-24 19:00:00.000 236       -19.00
2013-08-24 20:00:00.000 236       -20.00
2013-08-24 21:00:00.000 236       -22.00
2013-08-24 22:00:00.000 236       -23.00
2013-08-24 23:00:00.000 236       -23.00
2013-08-25 00:00:00.000 237       -23.00
2013-08-25 01:00:00.000 237       -21.00
2013-08-25 02:00:00.000 237       -16.00
2013-08-25 03:00:00.000 237       -11.00
2013-08-25 04:00:00.000 237        -9.00
2013-08-25 05:00:00.000 237       -11.00
2013-08-25 06:00:00.000 237       -14.00
2013-08-25 07:00:00.000 237       -18.00
2013-08-25 08:00:00.000 237       -22.00
2013-08-25 09:00:00.000 237       -23.00
2013-08-25 10:00:00.000 237       -18.00
2013-08-25 11:00:00.000 237       -21.00
2013-08-25 12:00:00.000 237       -24.00
2013-08-25 13:00:00.000 237       -24.00
2013-08-25 14:00:00.000 237       -24.00
2013-08-25 15:00:00.000 237       -26.00
2013-08-25 16:00:00.000 237       -23.00
2013-08-25 17:00:00.000 237       -24.00
2013-08-25 18:00:00.000 237       -25.00
2013-08-25 19:00:00.000 237       -25.00
2013-08-25 20:00:00.000 237       -25.00
2013-08-25 21:00:00.000 237       -26.00
2013-08-25 22:00:00.000 237       -27.00
2013-08-25 23:00:00.000 237       -29.00
2013-08-26 00:00:00.000 238       -27.00
2013-08-26 01:00:00.000 238       -24.00
2013-08-26 02:00:00.000 238       -21.00
2013-08-26 03:00:00.000 238       -18.00
2013-08-26 04:00:00.000 238       -14.00
2013-08-26 05:00:00.000 238       -13.00
2013-08-26 06:00:00.000 238       -13.00
2013-08-26 07:00:00.000 238       -11.00
2013-08-26 08:00:00.000 238       -11.00
2013-08-26 09:00:00.000 238        -8.00
2013-08-26 10:00:00.000 238        -8.00
2013-08-26 11:00:00.000 238        -8.00
2013-08-26 12:00:00.000 238       -11.00
2013-08-26 13:00:00.000 238       -10.00
2013-08-26 14:00:00.000 238       -10.00
2013-08-26 15:00:00.000 238        -8.00
2013-08-26 16:00:00.000 238        -9.00
2013-08-26 17:00:00.000 238        -9.00
2013-08-26 18:00:00.000 238        -7.00
2013-08-26 19:00:00.000 238        -4.00
2013-08-26 20:00:00.000 238        -5.00
2013-08-26 21:00:00.000 238        -6.00
2013-08-26 22:00:00.000 238        -7.00
2013-08-26 23:00:00.000 238       -10.00
2013-08-27 00:00:00.000 239       -14.00
2013-08-27 01:00:00.000 239       -18.00
2013-08-27 02:00:00.000 239       -17.00
2013-08-27 03:00:00.000 239       -13.00
2013-08-27 04:00:00.000 239       -12.00
2013-08-27 05:00:00.000 239        -9.00
2013-08-27 06:00:00.000 239        -7.00
2013-08-27 07:00:00.000 239        -4.00
2013-08-27 08:00:00.000 239        -3.00
2013-08-27 09:00:00.000 239        -3.00
2013-08-27 10:00:00.000 239        -5.00
2013-08-27 11:00:00.000 239       -11.00
2013-08-27 12:00:00.000 239       -16.00
2013-08-27 13:00:00.000 239       -16.00
2013-08-27 14:00:00.000 239       -14.00
2013-08-27 15:00:00.000 239        -2.00
2013-08-27 16:00:00.000 239         0.00
2013-08-27 17:00:00.000 239        -6.00
2013-08-27 18:00:00.000 239       -24.00
2013-08-27 19:00:00.000 239       -41.00
2013-08-27 20:00:00.000 239       -55.00
2013-08-27 21:00:00.000 239       -59.00
2013-08-27 22:00:00.000 239       -53.00
2013-08-27 23:00:00.000 239       -52.00
2013-08-28 00:00:00.000 240       -50.00
2013-08-28 01:00:00.000 240       -49.00
2013-08-28 02:00:00.000 240       -53.00
2013-08-28 03:00:00.000 240       -53.00
2013-08-28 04:00:00.000 240       -50.00
2013-08-28 05:00:00.000 240       -43.00
2013-08-28 06:00:00.000 240       -40.00
2013-08-28 07:00:00.000 240       -35.00
2013-08-28 08:00:00.000 240       -29.00
2013-08-28 09:00:00.000 240       -28.00
2013-08-28 10:00:00.000 240       -29.00
2013-08-28 11:00:00.000 240       -28.00
2013-08-28 12:00:00.000 240       -27.00
2013-08-28 13:00:00.000 240       -28.00
2013-08-28 14:00:00.000 240       -30.00
2013-08-28 15:00:00.000 240       -29.00
2013-08-28 16:00:00.000 240       -26.00
2013-08-28 17:00:00.000 240       -23.00
2013-08-28 18:00:00.000 240       -24.00
2013-08-28 19:00:00.000 240       -25.00
2013-08-28 20:00:00.000 240       -26.00
2013-08-28 21:00:00.000 240       -26.00
2013-08-28 22:00:00.000 240       -28.00
2013-08-28 23:00:00.000 240       -27.00
2013-08-29 00:00:00.000 241       -22.00
2013-08-29 01:00:00.000 241       -19.00
2013-08-29 02:00:00.000 241       -17.00
2013-08-29 03:00:00.000 241       -16.00
2013-08-29 04:00:00.000 241       -14.00
2013-08-29 05:00:00.000 241       -13.00
2013-08-29 06:00:00.000 241       -12.00
2013-08-29 07:00:00.000 241       -12.00
2013-08-29 08:00:00.000 241       -11.00
2013-08-29 09:00:00.000 241       -11.00
2013-08-29 10:00:00.000 241       -13.00
2013-08-29 11:00:00.000 241       -13.00
2013-08-29 12:00:00.000 241       -11.00
2013-08-29 13:00:00.000 241        -9.00
2013-08-29 14:00:00.000 241       -12.00
2013-08-29 15:00:00.000 241       -15.00
2013-08-29 16:00:00.000 241       -14.00
2013-08-29 17:00:00.000 241        -9.00
2013-08-29 18:00:00.000 241       -13.00
2013-08-29 19:00:00.000 241       -12.00
2013-08-29 20:00:00.000 241       -10.00
2013-08-29 21:00:00.000 241       -12.00
2013-08-29 22:00:00.000 241       -12.00
2013-08-29 23:00:00.000 241       -12.00
2013-08-30 00:00:00.000 242        -9.00
2013-08-30 01:00:00.000 242        -6.00
2013-08-30 02:00:00.000 242        -4.00
2013-08-30 03:00:00.000 242        -1.00
2013-08-30 04:00:00.000 242         1.00
2013-08-30 05:00:00.000 242        -1.00
2013-08-30 06:00:00.000 242         1.00
2013-08-30 07:00:00.000 242         1.00
2013-08-30 08:00:00.000 242         2.00
2013-08-30 09:00:00.000 242         6.00
2013-08-30 10:00:00.000 242         8.00
2013-08-30 11:00:00.000 242         2.00
2013-08-30 12:00:00.000 242         1.00
2013-08-30 13:00:00.000 242         2.00
2013-08-30 14:00:00.000 242         5.00
2013-08-30 15:00:00.000 242         6.00
2013-08-30 16:00:00.000 242         4.00
2013-08-30 17:00:00.000 242         1.00
2013-08-30 18:00:00.000 242        -2.00
2013-08-30 19:00:00.000 242        -8.00
2013-08-30 20:00:00.000 242       -11.00
2013-08-30 21:00:00.000 242        -9.00
2013-08-30 22:00:00.000 242       -16.00
2013-08-30 23:00:00.000 242       -31.00
2013-08-31 00:00:00.000 243       -38.00
2013-08-31 01:00:00.000 243       -39.00
2013-08-31 02:00:00.000 243       -39.00
2013-08-31 03:00:00.000 243       -35.00
2013-08-31 04:00:00.000 243       -27.00
2013-08-31 05:00:00.000 243       -21.00
2013-08-31 06:00:00.000 243       -21.00
2013-08-31 07:00:00.000 243       -32.00
2013-08-31 08:00:00.000 243       -42.00
2013-08-31 09:00:00.000 243       -38.00
2013-08-31 10:00:00.000 243       -34.00
2013-08-31 11:00:00.000 243       -28.00
2013-08-31 12:00:00.000 243       -26.00
2013-08-31 13:00:00.000 243       -32.00
2013-08-31 14:00:00.000 243       -33.00
2013-08-31 15:00:00.000 243       -31.00
2013-08-31 16:00:00.000 243       -28.00
2013-08-31 17:00:00.000 243       -24.00
2013-08-31 18:00:00.000 243       -22.00
2013-08-31 19:00:00.000 243       -21.00
2013-08-31 20:00:00.000 243       -19.00
2013-08-31 21:00:00.000 243       -14.00
2013-08-31 22:00:00.000 243       -15.00
2013-08-31 23:00:00.000 243       -16.00
 Format                 IAGA-2002                                    |
 Source of Data         WDC for Geomagnetism, Kyoto                  |
 Station Name           Equatorial Dst index                         |
 IAGA CODE              DST                                          |
 Geodetic Latitude                                                   |
 Geodetic Longitude                                                  |
 Elevation                                                           |
 Reported               H                                            |
 Sensor Orientation                                                  |
 Digital Sampling                                                    |
 Data Interval Type     1-hour                                       |
 Data Type              Final                                        |
 # Converted to IAGA2002 format                                      |
 #   by WDC for Geomagnetism, Kyoto. 2019-06-12                      |
 # The values in the raw of 00:00:00:00.000 are those converted      |
 #  from those in the column of 21-24 which are usually              |
 #  the mean values between 00:00UT and 01:00UT, etc..               |
DATE       TIME         DOY     DST                                  |
2013-09-01 00:00:00.000 244       -18.00
2013-09-01 01:00:00.000 244       -17.00
2013-09-01 02:00:00.000 244       -15.00
2013-09-01 03:00:00.000 244       -15.00
2013-09-01 04:00:00.000 244       -14.00
2013-09-01 05:00:00.000 244       -15.00
2013-09-01 06:00:00.000 244       -15.00
2013-09-01 07:00:00.000 244       -18.00
2013-09-01 08:00:00.000 244       -13.00
2013-09-01 09:00:00.000 244        -8.00
2013-09-01 10:00:00.000 244        -8.00
2013-09-01 11:00:00.000 244        -9.00
2013-09-01 12:00:00.000 244       -12.00
2013-09-01 13:00:00.000 244       -18.00
2013-09-01 14:00:00.000 244       -23.00
2013-09-01 15:00:00.000 244       -25.00
2013-09-01 16:00:00.000 244       -22.00
2013-09-01 17:00:00.000 244       -22.00
2013-09-01 18:00:00.000 244       -24.00
2013-09-01 19:00:00.000 244       -26.00
2013-09-01 20:00:00.000 244       -30.00
2013-09-01 21:00:00.000 244       -31.00
2013-09-01 22:00:00.000 244       -29.00
2013-09-01 23:00:00.000 244       -26.00
2013-09-02 00:00:00.000 245       -24.00
2013-09-02 01:00:00.000 245       -22.00
2013-09-02 02:00:00.000 245       -17.00
2013-09-02 03:00:00.000 245       -12.00
2013-09-02 04:00:00.000 245       -10.00
2013-09-02 05:00:00.000 245       -20.00
2013-09-02 06:00:00.000 245       -19.00
2013-09-02 07:00:00.000 245       -15.00
2013-09-02 08:00:00.000 245       -17.00
2013-09-02 09:00:00.000 245       -21.00
2013-09-02 10:00:00.000 245       -21.00
2013-09-02 11:00:00.000 245       -20.00
2013-09-02 12:00:00.000 245       -17.00
2013-09-02 13:00:00.000 245       -19.00
2013-09-02 14:00:00.000 245       -24.00
2013-09-02 15:00:00.000 245       -22.00
2013-09-02 16:00:00.000 245       -19.00
2013-09-02 17:00:00.000 245       -20.00
2013-09-02 18:00:00.000 245       -25.00
2013-09-02 19:00:00.000 245       -24.00
2013-09-02 20:00:00.000 245       -20.00
2013-09-02 21:00:00.000 245       -17.00
2013-09-02 22:00:00.000 245       -16.00
2013-09-02 23:00:00.000 245       -14.00
2013-09-03 00:00:00.000 246        -9.00
2013-09-03 01:00:00.000 246        -5.00
2013-09-03 02:00:00.000 246         2.00
2013-09-03 03:00:00.000 246         7.00
2013-09-03 04:00:00.000 246         9.00
2013-09-03 05:00:00.000 246         8.00
2013-09-03 06:00:00.000 246         2.00
2013-09-03 07:00:00.000 246         1.00
2013-09-03 08:00:00.000 246         4.00
2013-09-03 09:00:00.000 246        -3.00
2013-09-03 10:00:00.000 246        -5.00
2013-09-03 11:00:00.000 246        -9.00
2013-09-03 12:00:00.000 246       -11.00
2013-09-03 13:00:00.000 246       -11.00
2013-09-03 14:00:00.000 246       -13.00
2013-09-03 15:00:00.000 246       -11.00
2013-09-03 16:00:00.000 246        -6.00
2013-09-03 17:00:00.000 246        -3.00
2013-09-03 18:00:00.000 246        -3.00
2013-09-03 19:00:00.000 246        -7.00
2013-09-03 20:00:00.000 246        -7.00
2013-09-03 21:00:00.000 246        -7.00
2013-09-03 22:00:00.000 246       -13.00
2013-09-03 23:00:00.000 246       -20.00
2013-09-04 00:00:00.000 247       -15.00
2013-09-04 01:00:00.000 247       -10.00
2013-09-04 02:00:00.000 247        -6.00
2013-09-04 03:00:00.000 247        -2.00
2013-09-04 04:00:00.000 247        -1.00
2013-09-04 05:00:00.000 247        -2.00
2013-09-04 06:00:00.000 247        -3.00
2013-09-04 07:00:00.000 247        -5.00
2013-09-04 08:00:00.000 247        -3.00
2013-09-04 09:00:00.000 247        -1.00
2013-09-04 10:00:00.000 247        -1.00
2013-09-04 11:00:00.000 247        -9.00
2013-09-04 12:00:00.000 247       -11.00
2013-09-04 13:00:00.000 247        -9.00
2013-09-04 14:00:00.000 247        -7.00
2013-09-04 15:00:00.000 247        -6.00
2013-09-04 16:00:00.000 247        -3.00
2013-09-04 17:00:00.000 247        -1.00
2013-09-04 18:00:00.000 247         0.00
2013-09-04 19:00:00.000 247        -2.00
2013-09-04 20:00:00.000 247        -4.00
2013-09-04 21:00:00.000 247        -9.00
2013-09-04 22:00:00.000 247       -11.00
2013-09-04 23:00:00.000 247       -10.00
2013-09-05 00:00:00.000 248        -4.00
2013-09-05 01:00:00.000 248        -1.00
2013-09-05 02:00:00.000 248         0.00
2013-09-05 03:00:00.000 248         2.00
2013-09-05 04:00:00.000 248         4.00
2013-09-05 05:00:00.000 248         4.00
2013-09-05 06:00:00.000 248         3.00
2013-09-05 07:00:00.000 248         3.00
2013-09-05 08:00:00.000 248         4.00
2013-09-05 09:00:00.000 248         3.00
2013-09-05 10:00:00.000 248         0.00
2013-09-05 11:00:00.000 248         0.00
2013-09-05 12:00:00.000 248         2.00
2013-09-05 13:00:00.000 248         2.00
2013-09-05 14:00:00.000 248         2.00
2013-09-05 15:00:00.000 248         2.00
2013-09-05 16:00:00.000 248         2.00
2013-09-05 17:00:00.000 248         2.00
2013-09-05 18:00:00.000 248         1.00
2013-09-05 19:00:00.000 248        -1.00
2013-09-05 20:00:00.000 248        -4.00
2013-09-05 21:00:00.000 248        -9.00
2013-09-05 22:00:00.000 248       -12.00
2013-09-05 23:00:00.000 248        -9.00
2013-09-06 00:00:00.000 249        -8.00
2013-09-06 01:00:00.000 249        -3.00
2013-09-06 02:00:00.000 249        -1.00
2013-09-06 03:00:00.000 249        -3.00
2013-09-06 04:00:00.000 249         1.00
2013-09-06 05:00:00.000 249         2.00
2013-09-06 06:00:00.000 249         3.00
2013-09-06 07:00:00.000 249         3.00
2013-09-06 08:00:00.000 249         2.00
2013-09-06 09:00:00.000 249         1.00
2013-09-06 10:00:00.000 249        -2.00
2013-09-06 11:00:00.000 249         0.00
2013-09-06 12:00:00.000 249         1.00
2013-09-06 13:00:00.000 249         3.00
2013-09-06 14:00:00.000 249         2.00
2013-09-06 15:00:00.000 249        -1.00
2013-09-06 16:00:00.000 249        -3.00
2013-09-06 17:00:00.000 249        -5.00
2013-09-06 18:00:00.000 249        -8.00
2013-09-06 19:00:00.000 249       -11.00
2013-09-06 20:00:00.000 249       -14.00
2013-09-06 21:00:00.000 249       -19.00
2013-09-06 22:00:00.000 249       -20.00
2013-09-06 23:00:00.000 249       -19.00
2013-09-07 00:00:00.000 250       -13.00
2013-09-07 01:00:00.000 250       -10.00
2013-09-07 02:00:00.000 250        -9.00
2013-09-07 03:00:00.000 250        -6.00
2013-09-07 04:00:00.000 250        -4.00
2013-09-07 05:00:00.000 250        -7.00
2013-09-07 06:00:00.000 250        -8.00
2013-09-07 07:00:00.000 250        -5.00
2013-09-07 08:00:00.000 250        -3.00
2013-09-07 09:00:00.000 250        -4.00
2013-09-07 10:00:00.000 250        -4.00
2013-09-07 11:00:00.000 250        -2.00
2013-09-07 12:00:00.000 250         2.00
2013-09-07 13:00:00.000 250         3.00
2013-09-07 14:00:00.000 250         2.00
2013-09-07 15:00:00.000 250         2.00
2013-09-07 16:00:00.000 250         1.00
2013-09-07 17:00:00.000 250         1.00
2013-09-07 18:00:00.000 250         1.00
2013-09-07 19:00:00.000 250         2.00
2013-09-07 20:00:00.000 250         1.00
2013-09-07 21:00:00.000 250         1.00
2013-09-07 22:00:00.000 250         0.00
2013-09-07 23:00:00.000 250         1.00
2013-09-08 00:00:00.000 251         2.00
2013-09-08 01:00:00.000 251         8.00
2013-09-08 02:00:00.000 251         6.00
2013-09-08 03:00:00.000 251         0.00
2013-09-08 04:00:00.000 251         8.00
2013-09-08 05:00:00.000 251         9.00
2013-09-08 06:00:00.000 251         5.00
2013-09-08 07:00:00.000 251         0.00
2013-09-08 08:00:00.000 251        -1.00
2013-09-08 09:00:00.000 251        -2.00
2013-09-08 10:00:00.000 251        -4.00
2013-09-08 11:00:00.000 251        -8.00
2013-09-08 12:00:00.000 251        -9.00
2013-09-08 13:00:00.000 251        -9.00
2013-09-08 14:00:00.000 251        -8.00
2013-09-08 15:00:00.000 251        -6.00
2013-09-08 16:00:00.000 251        -6.00
2013-09-08 17:00:00.000 251        -5.00
2013-09-08 18:00:00.000 251        -3.00
2013-09-08 19:00:00.000 251        -3.00
2013-09-08 20:00:00.000 251        -5.00
2013-09-08 21:00:00.000 251        -7.00
2013-09-08 22:00:00.000 251        -9.00
2013-09-08 23:00:00.000 251       -12.00
2013-09-09 00:00:00.000 252       -12.00
2013-09-09 01:00:00.000 252       -12.00
2013-09-09 02:00:00.000 252       -11.00
2013-09-09 03:00:00.000 252        -9.00
2013-09-09 04:00:00.000 252        -7.00
2013-09-09 05:00:00.000 252        -6.00
2013-09-09 06:00:00.000 252        -5.00
2013-09-09 07:00:00.000 252        -6.00
2013-09-09 08:00:00.000 252        -3.00
2013-09-09 09:00:00.000 252        -3.00
2013-09-09 10:00:00.000 252        -8.00
2013-09-09 11:00:00.000 252        -8.00
2013-09-09 12:00:00.000 252        -7.00
2013-09-09 13:00:00.000 252        -5.00
2013-09-09 14:00:00.000 252        -4.00
2013-09-09 15:00:00.000 252        -4.00
2013-09-09 16:00:00.000 252        -2.00
2013-09-09 17:00:00.000 252         1.00
2013-09-09 18:00:00.000 252         5.00
2013-09-09 19:00:00.000 252         5.00
2013-09-09 20:00:00.000 252         3.00
2013-09-09 21:00:00.000 252         1.00
2013-09-09 22:00:00.000 252        -2.00
2013-09-09 23:00:00.000 252        -5.00
2013-09-10 00:00:00.000 253        -5.00
2013-09-10 01:00:00.000 253        -8.00
2013-09-10 02:00:00.000 253        -8.00
2013-09-10 03:00:00.000 253        -4.00
2013-09-10 04:00:00.000 253        -1.00
2013-09-10 05:00:00.000 253         2.00
2013-09-10 06:00:00.000 253         3.00
2013-09-10 07:00:00.000 253         3.00
2013-09-10 08:00:00.000 253         2.00
2013-09-10 09:00:00.000 253        -2.00
2013-09-10 10:00:00.000 253        -6.00
2013-09-10 11:00:00.000 253        -7.00
2013-09-10 12:00:00.000 253        -1.00
2013-09-10 13:00:00.000 253         0.00
2013-09-10 14:00:00.000 253        -3.00
2013-09-10 15:00:00.000 253         5.00
2013-09-10 16:00:00.000 253         4.00
2013-09-10 17:00:00.000 253         5.00
2013-09-10 18:00:00.000 253         2.00
2013-09-10 19:00:00.000 253         3.00
2013-09-10 20:00:00.000 253        -6.00
2013-09-10 21:00:00.000 253       -11.00
2013-09-10 22:00:00.000 253       -10.00
2013-09-10 23:00:00.000 253        -6.00
2013-09-11 00:00:00.000 254        -2.00
2013-09-11 01:00:00.000 254        -1.00
2013-09-11 02:00:00.000 254         3.00
2013-09-11 03:00:00.000 254         6.00
2013-09-11 04:00:00.000 254         6.00
2013-09-11 05:00:00.000 254         5.00
2013-09-11 06:00:00.000 254         3.00
2013-09-11 07:00:00.000 254        -1.00
2013-09-11 08:00:00.000 254        -3.00
2013-09-11 09:00:00.000 254        -4.00
2013-09-11 10:00:00.000 254        -2.00
2013-09-11 11:00:00.000 254         0.00
2013-09-11 12:00:00.000 254         1.00
2013-09-11 13:00:00.000 254         1.00
2013-09-11 14:00:00.000 254         1.00
2013-09-11 15:00:00.000 254        -1.00
2013-09-11 16:00:00.000 254        -5.00
2013-09-11 17:00:00.000 254        -6.00
2013-09-11 18:00:00.000 254        -6.00
2013-09-11 19:00:00.000 254        -2.00
2013-09-11 20:00:00.000 254         1.00
2013-09-11 21:00:00.000 254         2.00
2013-09-11 22:00:00.000 254         0.00
2013-09-11 23:00:00.000 254        -2.00
2013-09-12 00:00:00.000 255        -1.00
2013-09-12 01:00:00.000 255         1.00
2013-09-12 02:00:00.000 255         7.00
2013-09-12 03:00:00.000 255         8.00
2013-09-12 04:00:00.000 255         5.00
2013-09-12 05:00:00.000 255         1.00
2013-09-12 06:00:00.000 255        -4.00
2013-09-12 07:00:00.000 255        -6.00
2013-09-12 08:00:00.000 255        -8.00
2013-09-12 09:00:00.000 255        -5.00
2013-09-12 10:00:00.000 255        -1.00
2013-09-12 11:00:00.000 255         3.00
2013-09-12 12:00:00.000 255         4.00
2013-09-12 13:00:00.000 255         8.00
2013-09-12 14:00:00.000 255         9.00
2013-09-12 15:00:00.000 255         7.00
2013-09-12 16:00:00.000 255        10.00
2013-09-12 17:00:00.000 255        13.00
2013-09-12 18:00:00.000 255        11.00
2013-09-12 19:00:00.000 255        10.00
2013-09-12 20:00:00.000 255         2.00
2013-09-12 21:00:00.000 255        -7.00
2013-09-12 22:00:00.000 255        -8.00
2013-09-12 23:00:00.000 255       -10.00
2013-09-13 00:00:00.000 256        -6.00
2013-09-13 01:00:00.000 256        -3.00
2013-09-13 02:00:00.000 256        -1.00
2013-09-13 03:00:00.000 256         1.00
2013-09-13 04:00:00.000 256         2.00
2013-09-13 05:00:00.000 256         0.00
2013-09-13 06:00:00.000 256         0.00
2013-09-13 07:00:00.000 256        -2.00
2013-09-13 08:00:00.000 256        -3.00
2013-09-13 09:00:00.000 256        -1.00
2013-09-13 10:00:00.000 256         2.00
2013-09-13 11:00:00.000 256         2.00
2013-09-13 12:00:00.000 256        -1.00
2013-09-13 13:00:00.000 256         0.00
2013-09-13 14:00:00.000 256         3.00
2013-09-13 15:00:00.000 256         4.00
2013-09-13 16:00:00.000 256         3.00
2013-09-13 17:00:00.000 256         3.00
2013-09-13 18:00:00.000 256         1.00
2013-09-13 19:00:00.000 256        -7.00
2013-09-13 20:00:00.000 256        -7.00
2013-09-13 21:00:00.000 256        -7.00
2013-09-13 22:00:00.000 256        -6.00
2013-09-13 23:00:00.000 256        -5.00
2013-09-14 00:00:00.000 257        -4.00
2013-09-14 01:00:00.000 257        -4.00
2013-09-14 02:00:00.000 257        -2.00
2013-09-14 03:00:00.000 257        -3.00
2013-09-14 04:00:00.000 257        -3.00
2013-09-14 05:00:00.000 257        -3.00
2013-09-14 06:00:00.000 257        -5.00
2013-09-14 07:00:00.000 257        -6.00
2013-09-14 08:00:00.000 257        -6.00
2013-09-14 09:00:00.000 257        -4.00
2013-09-14 10:00:00.000 257        -4.00
2013-09-14 11:00:00.000 257        -3.00
2013-09-14 12:00:00.000 257        -3.00
2013-09-14 13:00:00.000 257         0.00
2013-09-14 14:00:00.000 257         0.00
2013-09-14 15:00:00.000 257        -1.00
2013-09-14 16:00:00.000 257         0.00
2013-09-14 17:00:00.000 257         2.00
2013-09-14 18:00:00.000 257         0.00
2013-09-14 19:00:00.000 257        -2.00
2013-09-14 20:00:00.000 257        -1.00
2013-09-14 21:00:00.000 257        -1.00
2013-09-14 22:00:00.000 257        -2.00
2013-09-14 23:00:00.000 257        -4.00
2013-09-15 00:00:00.000 258        -5.00
2013-09-15 01:00:00.000 258        -3.00
2013-09-15 02:00:00.000 258        -1.00
2013-09-15 03:00:00.000 258         1.00
2013-09-15 04:00:00.000 258         1.00
2013-09-15 05:00:00.000 258         2.00
2013-09-15 06:00:00.000 258         1.00
2013-09-15 07:00:00.000 258         1.00
2013-09-15 08:00:00.000 258         2.00
2013-09-15 09:00:00.000 258         3.00
2013-09-15 10:00:00.000 258         3.00
2013-09-15 11:00:00.000 258         3.00
2013-09-15 12:00:00.000 258         2.00
2013-09-15 13:00:00.000 258         3.00
2013-09-15 14:00:00.000 258         5.00
2013-09-15 15:00:00.000 258         3.00
2013-09-15 16:00:00.000 258         3.00
2013-09-15 17:00:00.000 258         4.00
2013-09-15 18:00:00.000 258         3.00
2013-09-15 19:00:00.000 258         2.00
2013-09-15 20:00:00.000 258         1.00
2013-09-15 21:00:00.000 258        -1.00
2013-09-15 22:00:00.000 258        -3.00
2013-09-15 23:00:00.000 258        -4.00
2013-09-16 00:00:00.000 259        -2.00
2013-09-16 01:00:00.000 259        -5.00
2013-09-16 02:00:00.000 259        -5.00
2013-09-16 03:00:00.000 259        -3.00
2013-09-16 04:00:00.000 259        -5.00
2013-09-16 05:00:00.000 259        -4.00
2013-09-16 06:00:00.000 259        -5.00
2013-09-16 07:00:00.000 259        -5.00
2013-09-16 08:00:00.000 259        -4.00
2013-09-16 09:00:00.000 259        -1.00
2013-09-16 10:00:00.000 259         1.00
2013-09-16 11:00:00.000 259         1.00
2013-09-16 12:00:00.000 259         0.00
2013-09-16 13:00:00.000 259        -1.00
2013-09-16 14:00:00.000 259        -2.00
2013-09-16 15:00:00.000 259        -2.00
2013-09-16 16:00:00.000 259        -2.00
2013-09-16 17:00:00.000 259        -1.00
2013-09-16 18:00:00.000 259        -1.00
2013-09-16 19:00:00.000 259        -1.00
2013-09-16 20:00:00.000 259        -3.00
2013-09-16 21:00:00.000 259        -4.00
2013-09-16 22:00:00.000 259        -4.00
2013-09-16 23:00:00.000 259        -1.00
2013-09-17 00:00:00.000 260         5.00
2013-09-17 01:00:00.000 260         8.00
2013-09-17 02:00:00.000 260         6.00
2013-09-17 03:00:00.000 260         5.00
2013-09-17 04:00:00.000 260        -3.00
2013-09-17 05:00:00.000 260       -10.00
2013-09-17 06:00:00.000 260        -9.00
2013-09-17 07:00:00.000 260       -12.00
2013-09-17 08:00:00.000 260        -9.00
2013-09-17 09:00:00.000 260       -10.00
2013-09-17 10:00:00.000 260        -9.00
2013-09-17 11:00:00.000 260        -7.00
2013-09-17 12:00:00.000 260        -7.00
2013-09-17 13:00:00.000 260        -3.00
2013-09-17 14:00:00.000 260         3.00
2013-09-17 15:00:00.000 260         9.00
2013-09-17 16:00:00.000 260         8.00
2013-09-17 17:00:00.000 260         6.00
2013-09-17 18:00:00.000 260         9.00
2013-09-17 19:00:00.000 260        14.00
2013-09-17 20:00:00.000 260         8.00
2013-09-17 21:00:00.000 260        -3.00
2013-09-17 22:00:00.000 260        -5.00
2013-09-17 23:00:00.000 260        -7.00
2013-09-18 00:00:00.000 261        -7.00
2013-09-18 01:00:00.000 261        -2.00
2013-09-18 02:00:00.000 261         3.00
2013-09-18 03:00:00.000 261         1.00
2013-09-18 04:00:00.000 261         1.00
2013-09-18 05:00:00.000 261         1.00
2013-09-18 06:00:00.000 261         1.00
2013-09-18 07:00:00.000 261         4.00
2013-09-18 08:00:00.000 261         4.00
2013-09-18 09:00:00.000 261         5.00
2013-09-18 10:00:00.000 261         5.00
